ID_int,DLC0,DLC1,DLC2,DLC3,DLC4,DLC5,DLC6,DLC7,Label,Delta_T
356,0.0,8.0,0.0,0.0,0.0,0.0,11.0,3.0,0,0.010575740535663975
1088,255.0,160.0,0.0,0.0,255.0,28.0,9.0,0.0,0,0.010161174130751528
356,0.0,8.0,0.0,0.0,0.0,0.0,13.0,5.0,0,0.009083063685122229
129,127.0,132.0,100.0,0.0,0.0,0.0,0.0,215.0,0,0.0064222599354762005
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011834784230829395
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009920162537437601
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.012082444787200775
1349,216.0,16.0,0.0,140.0,47.0,0.0,52.0,0.0,0,0.008575550321716488
544,239.0,3.0,1.0,4.0,9.0,0.0,61.0,16.0,0,0.013643230315108522
129,127.0,132.0,106.0,0.0,0.0,0.0,0.0,104.0,0,0.00962681911800058
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.008961716509385743
688,36.0,0.0,0.0,7.0,205.0,0.0,0.0,0.0,0,0.009678216930431522
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.010255684633723384
1264,0.0,0.0,138.0,0.0,0.0,206.0,210.0,4.0,0,0.009895146990885962
1087,16.0,80.0,96.0,255.0,90.0,248.0,8.0,0.0,0,0.009227004386310545
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,236.0,0,0.007294836165801077
672,162.0,0.0,111.0,157.0,219.0,12.0,186.0,2.0,0,0.00879350863131424
356,0.0,8.0,0.0,0.0,0.0,0.0,7.0,15.0,0,0.011611653504213806
672,194.0,0.0,101.0,157.0,219.0,12.0,186.0,2.0,0,0.008680415949290692
1264,0.0,0.0,198.0,0.0,0.0,206.0,210.0,4.0,0,0.007424577044353769
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0042083751891737724
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004933515284120648
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00443058412457619
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004790122190968102
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004401160096515647
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005757307922296609
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005368137133098938
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006663469674896413
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004713709027547637
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004786340618570551
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005887626517656463
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0052932562888971905
688,30.0,0.0,0.0,7.0,59.0,0.0,0.0,0.0,0,0.008587739979696352
1349,216.0,12.0,0.0,138.0,14.0,0.0,16.0,0.0,0,0.010834631978235433
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.010594793345969529
129,127.0,132.0,109.0,0.0,0.0,0.0,0.0,146.0,0,0.00730930616781139
1087,16.0,80.0,96.0,255.0,96.0,32.0,9.0,0.0,0,0.009023033950130684
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010285480285089426
1349,216.0,15.0,0.0,138.0,47.0,0.0,51.0,0.0,0,0.012169419560866071
357,20.0,216.0,127.0,0.0,0.0,0.0,8.0,187.0,0,0.01104699766644043
1088,255.0,160.0,0.0,0.0,255.0,12.0,9.0,0.0,0,0.009153933078802008
1266,0.0,0.0,128.0,56.0,0.0,0.0,0.0,250.0,0,0.008937697143236351
1264,0.0,0.0,150.0,0.0,0.0,206.0,210.0,4.0,0,0.011196599865864593
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0031802552028755704
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004394314007350193
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006056981001781348
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005222613109424784
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004431004135829053
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004098437430874752
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005629801000991861
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005058358509944756
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004835967155206113
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005280485417991644
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005123448537235174
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.01013185871106818
1264,0.0,0.0,6.0,0.0,0.0,206.0,210.0,4.0,0,0.008013719471615674
1508,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008460362270009122
356,0.0,8.0,0.0,0.0,0.0,0.0,2.0,10.0,0,0.011122420654141622
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.010838727150517355
129,127.0,132.0,106.0,0.0,0.0,0.0,0.0,255.0,0,0.010573179888667975
544,238.0,3.0,252.0,3.0,9.0,0.0,58.0,16.0,0,0.00912023100573312
1306,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01114778489314697
1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009443882782619234
357,16.0,232.0,127.0,0.0,0.0,0.0,6.0,129.0,0,0.01195230019162341
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004439882757946455
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0046060342727349
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004886413400890849
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005635475360430674
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004973691446959994
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005028261761512174
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004706306587214682
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005201068989980827
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,40.0,0,0.009893904258858917
399,0.0,52.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.008823546424127922
357,17.0,216.0,127.0,0.0,0.0,0.0,10.0,188.0,0,0.010190937223822569
339,0.0,128.0,16.0,255.0,0.0,255.0,80.0,222.0,0,0.010226213152937534
608,5.0,23.0,0.0,48.0,255.0,141.0,93.0,56.0,0,0.013524700973190886
399,0.0,42.0,31.0,0.0,0.0,63.0,0.0,0.0,0,0.009083460881469533
704,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008740936386146692
399,0.0,49.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.01041855139089045
790,5.0,24.0,196.0,9.0,24.0,23.0,0.0,127.0,0,0.008510745374243303
544,238.0,3.0,1.0,4.0,9.0,0.0,62.0,16.0,0,0.008390424778189265
790,5.0,32.0,130.0,10.0,33.0,26.0,0.0,127.0,0,0.007844651965186277
339,0.0,128.0,16.0,255.0,0.0,255.0,0.0,142.0,0,0.008838139652211347
1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008875168381087182
128,0.0,23.0,172.0,9.0,24.0,23.0,24.0,105.0,0,0.008075106739488995
688,37.0,0.0,0.0,7.0,221.0,0.0,0.0,0.0,0,0.00962457439548155
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.003225514139200996
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005368824335983771
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004582404516111964
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004692662241880815
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005440156257770227
688,36.0,0.0,0.0,7.0,84.0,0.0,0.0,0.0,0,0.010557615864075996
356,0.0,8.0,0.0,0.0,0.0,0.0,14.0,6.0,0,0.009055140935944317
704,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010677686133487237
848,5.0,32.0,36.0,121.0,128.0,0.0,0.0,248.0,0,0.012323341912408123
357,17.0,232.0,127.0,0.0,0.0,0.0,0.0,134.0,0,0.008481724628310162
848,5.0,32.0,100.0,121.0,133.0,0.0,0.0,189.0,0,0.011130662067034645
1087,16.0,80.0,96.0,255.0,86.0,228.0,8.0,0.0,0,0.008330341393458333
809,133.0,179.0,127.0,140.0,17.0,45.0,0.0,16.0,0,0.011763139093520215
608,5.0,35.0,0.0,48.0,255.0,143.0,109.0,26.0,0,0.008932109414328709
544,239.0,3.0,5.0,4.0,12.0,0.0,56.0,16.0,0,0.00887481669931839
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011723815211790953
544,237.0,3.0,249.0,3.0,9.0,0.0,51.0,16.0,0,0.011082362418633647
129,127.0,132.0,99.0,0.0,0.0,0.0,0.0,20.0,0,0.008981361148880066
128,0.0,23.0,232.0,9.0,24.0,23.0,24.0,165.0,0,0.010191053108159914
608,5.0,32.0,0.0,48.0,255.0,143.0,97.0,10.0,0,0.008935072149270154
544,235.0,3.0,253.0,3.0,9.0,0.0,62.0,16.0,0,0.007610893362288891
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005141963838595615
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004732683374144891
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004290624832808873
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0059785363097092726
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004315984865873981
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005107983968660404
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005809933677859242
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0048079584885973034
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004449368411914449
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005223311228352346
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005341774792686781
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005657420522518482
672,194.0,0.0,105.0,157.0,219.0,12.0,186.0,2.0,0,0.012806814177240264
129,127.0,132.0,110.0,0.0,0.0,0.0,0.0,25.0,0,0.009314063477563838
1264,0.0,0.0,50.0,0.0,0.0,206.0,210.0,4.0,0,0.01029378100827674
544,239.0,3.0,0.0,4.0,9.0,0.0,58.0,16.0,0,0.008096139525530056
809,64.0,172.0,127.0,140.0,17.0,47.0,0.0,16.0,0,0.010999565499320995
357,16.0,232.0,127.0,0.0,0.0,0.0,8.0,143.0,0,0.010275574964043648
1088,255.0,240.0,0.0,0.0,255.0,0.0,9.0,0.0,0,0.009731965901812004
339,0.0,128.0,16.0,255.0,0.0,255.0,64.0,206.0,0,0.009072909231119584
129,127.0,132.0,98.0,0.0,0.0,0.0,0.0,247.0,0,0.009477359371978172
672,194.0,0.0,97.0,157.0,219.0,12.0,186.0,2.0,0,0.010354499514719062
1088,255.0,160.0,0.0,0.0,255.0,40.0,9.0,0.0,0,0.008550744418315508
1349,216.0,13.0,0.0,138.0,4.0,0.0,2.0,0.0,0,0.009539320632737054
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010025017065197902
128,0.0,23.0,172.0,10.0,32.0,26.0,32.0,69.0,0,0.0076905698106814946
544,239.0,3.0,248.0,3.0,9.0,0.0,69.0,16.0,0,0.008423053982240105
1349,216.0,14.0,0.0,139.0,7.0,0.0,10.0,0.0,0,0.009009993195970874
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0061761737995529855
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0043769561429561725
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004958156284966936
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004219577189854635
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0044176976058893334
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.003919243721339229
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005502726766005258
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004005840306923718
848,5.0,32.0,148.0,121.0,133.0,0.0,0.0,77.0,0,0.011360516519717001
688,19.0,0.0,0.0,7.0,156.0,0.0,0.0,0.0,0,0.010701845794082466
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00988689722940011
357,17.0,216.0,127.0,0.0,0.0,0.0,3.0,181.0,0,0.01141003884308976
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.014654801914171145
672,194.0,0.0,112.0,157.0,219.0,12.0,186.0,2.0,0,0.01071628846168959
1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008319909067003814
608,5.0,31.0,0.0,48.0,255.0,143.0,93.0,1.0,0,0.01223352648956888
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010279167184788452
129,127.0,132.0,106.0,0.0,0.0,0.0,0.0,89.0,0,0.013166685101711078
356,0.0,8.0,0.0,0.0,0.0,0.0,15.0,7.0,0,0.009240924667084911
1088,255.0,160.0,0.0,0.0,255.0,32.0,9.0,0.0,0,0.011922916034035834
1087,16.0,80.0,96.0,255.0,77.0,92.0,9.0,0.0,0,0.009999764844029096
356,0.0,8.0,0.0,0.0,0.0,0.0,7.0,15.0,0,0.013985092524196236
356,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,0,0.009577598866757145
672,194.0,0.0,109.0,157.0,219.0,12.0,186.0,2.0,0,0.014502502956685473
1201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.010659739079273154
1088,255.0,240.0,0.0,0.0,255.0,252.0,8.0,0.0,0,0.011270447137172747
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006275249332952049
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004409184282395926
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005726822634520066
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004780434994346899
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005113339159490699
790,5.0,30.0,168.0,9.0,31.0,23.0,0.0,127.0,0,0.01012459188611588
1087,16.0,80.0,96.0,255.0,75.0,172.0,9.0,0.0,0,0.010858616104647714
1087,16.0,80.0,96.0,255.0,80.0,196.0,8.0,0.0,0,0.010795276490878
356,0.0,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0,0.009137207619976799
544,236.0,3.0,2.0,4.0,12.0,0.0,62.0,16.0,0,0.010187281256492353
356,0.0,8.0,0.0,0.0,0.0,0.0,4.0,12.0,0,0.006498496270960286
688,19.0,0.0,0.0,7.0,80.0,0.0,0.0,0.0,0,0.011485260497176672
128,0.0,23.0,224.0,9.0,24.0,23.0,24.0,218.0,0,0.012540912555521677
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,236.0,0,0.010285942073023076
688,28.0,0.0,0.0,7.0,198.0,0.0,0.0,0.0,0,0.007590966679790867
339,0.0,128.0,16.0,255.0,0.0,255.0,96.0,238.0,0,0.011114421454340703
1306,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008854345725099669
357,16.0,232.0,127.0,0.0,0.0,0.0,12.0,139.0,0,0.010273474517091919
129,127.0,132.0,96.0,0.0,0.0,0.0,0.0,38.0,0,0.011028263691094569
672,2.0,0.0,109.0,157.0,219.0,12.0,186.0,2.0,0,0.010819675569277983
790,5.0,31.0,172.0,9.0,31.0,23.0,0.0,127.0,0,0.011621282874790065
544,240.0,3.0,4.0,4.0,9.0,0.0,62.0,16.0,0,0.01021957095959431
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005130021207467776
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005552592780832745
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004946455572831022
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004484073185791398
129,127.0,132.0,101.0,0.0,0.0,0.0,0.0,3.0,0,0.010678027637234331
848,5.0,32.0,116.0,121.0,126.0,0.0,0.0,86.0,0,0.008306705533432174
128,0.0,23.0,218.0,9.0,25.0,23.0,25.0,57.0,0,0.009878664779217708
399,0.0,42.0,31.0,0.0,0.0,63.0,0.0,0.0,0,0.00793333481140401
688,36.0,0.0,0.0,7.0,84.0,0.0,0.0,0.0,0,0.009167781050793456
1087,16.0,80.0,96.0,255.0,84.0,208.0,8.0,0.0,0,0.009229988684892795
672,98.0,0.0,103.0,157.0,219.0,12.0,186.0,2.0,0,0.0085236758857363
128,0.0,23.0,116.0,10.0,32.0,24.0,32.0,187.0,0,0.011650797831167788
399,0.0,47.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.011526987399698454
129,127.0,132.0,107.0,0.0,0.0,0.0,0.0,178.0,0,0.011971019114168906
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004859116832868255
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004674794008609067
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005602688603941103
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005096309671332424
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005092638096774372
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0030921490245387506
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005567385952363609
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005467981236846924
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004995937682667759
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005611885830848046
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005451276492102922
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004477486186365163
129,127.0,132.0,108.0,0.0,0.0,0.0,0.0,223.0,0,0.009670320623593211
544,237.0,3.0,5.0,4.0,12.0,0.0,55.0,16.0,0,0.008488322207492453
399,0.0,53.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.012193358479862738
1442,37.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0,0.011465770717871642
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,160.0,0,0.008779123991726935
356,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,0,0.010928313274742337
688,29.0,0.0,0.0,7.0,109.0,0.0,0.0,0.0,0,0.010417888502255524
1349,216.0,15.0,0.0,139.0,87.0,0.0,87.0,0.0,0,0.008971070611751099
357,17.0,216.0,127.0,0.0,0.0,0.0,8.0,190.0,0,0.010186490512942705
129,127.0,132.0,111.0,0.0,0.0,0.0,0.0,190.0,0,0.011287577046151775
1266,0.0,0.0,112.0,56.0,0.0,0.0,0.0,197.0,0,0.011409879291195335
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006748987772051882
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005070716864878825
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004821658299416518
339,0.0,128.0,16.0,255.0,0.0,255.0,96.0,238.0,0,0.010843210395816757
399,0.0,53.0,23.0,0.0,0.0,63.0,0.0,0.0,0,0.009725556191398482
1349,216.0,13.0,0.0,138.0,1.0,0.0,2.0,0.0,0,0.009122643339575683
608,5.0,24.0,0.0,48.0,255.0,141.0,93.0,10.0,0,0.008611325146200322
357,16.0,232.0,127.0,0.0,0.0,0.0,10.0,141.0,0,0.004858516707542503
672,194.0,0.0,112.0,157.0,219.0,12.0,186.0,2.0,0,0.01110225914531126
880,255.0,32.0,0.0,128.0,255.0,0.0,0.0,100.0,0,0.007543039401892461
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.008680219835058473
790,5.0,23.0,218.0,9.0,23.0,23.0,0.0,127.0,0,0.010438665386792539
809,215.0,179.0,127.0,140.0,17.0,45.0,0.0,16.0,0,0.009517739808133972
128,0.0,23.0,242.0,9.0,30.0,23.0,30.0,23.0,0,0.01322394587376739
1087,16.0,80.0,96.0,255.0,93.0,8.0,9.0,0.0,0,0.0077361400403792085
1264,0.0,0.0,96.0,0.0,0.0,206.0,210.0,4.0,0,0.013358081643850031
672,2.0,0.0,112.0,157.0,219.0,12.0,186.0,2.0,0,0.012070876913575867
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005681822288823728
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006079484132358156
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005303458999037031
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0037225602520888517
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005386138760836945
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.0038894934561072444
1349,216.0,15.0,0.0,139.0,58.0,0.0,62.0,0.0,0,0.009207456581476313
357,55.0,88.0,127.0,0.0,0.0,0.0,8.0,24.0,0,0.009882876853426393
1266,0.0,0.0,0.0,56.0,0.0,0.0,0.0,145.0,0,0.00863340622314354
790,5.0,24.0,210.0,9.0,24.0,23.0,0.0,127.0,0,0.01141906670554671
1087,16.0,80.0,96.0,255.0,83.0,228.0,8.0,0.0,0,0.009679363634501243
608,5.0,31.0,0.0,48.0,255.0,143.0,99.0,55.0,0,0.010613962346506701
544,239.0,3.0,251.0,3.0,12.0,0.0,58.0,16.0,0,0.009985880256459453
1264,0.0,0.0,174.0,0.0,0.0,206.0,210.0,4.0,0,0.010189268739510206
672,194.0,0.0,97.0,157.0,219.0,12.0,186.0,2.0,0,0.008669699073359722
128,0.0,23.0,248.0,9.0,23.0,21.0,23.0,213.0,0,0.008238937832197394
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004884673497230835
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00427541429228884
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00604516677871818
1264,0.0,0.0,42.0,0.0,0.0,206.0,210.0,4.0,0,0.007935347374312179
809,215.0,179.0,127.0,140.0,17.0,44.0,0.0,16.0,0,0.013505503466566031
1264,0.0,0.0,218.0,0.0,0.0,206.0,210.0,4.0,0,0.010453037691290927
1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010103990357350821
1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009189600626170111
672,2.0,0.0,105.0,157.0,219.0,12.0,186.0,2.0,0,0.01098538154852897
608,5.0,25.0,0.0,48.0,255.0,142.0,97.0,33.0,0,0.009693587483918464
1087,16.0,80.0,96.0,255.0,97.0,16.0,9.0,0.0,0,0.010450711291701924
809,133.0,179.0,127.0,140.0,17.0,45.0,0.0,16.0,0,0.011262734750559682
357,16.0,232.0,127.0,0.0,0.0,0.0,7.0,128.0,0,0.01100396420379047
1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.011859791801421554
339,0.0,128.0,16.0,255.0,0.0,255.0,96.0,238.0,0,0.010806761610491171
704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008573098467681079
161,127.0,139.0,128.0,128.0,35.0,0.0,0.0,0.0,0,0.006880315995759049
898,64.0,254.0,15.0,0.0,0.0,0.0,0.0,4.0,0,0.010316550593936425
1088,255.0,240.0,0.0,0.0,255.0,244.0,8.0,0.0,0,0.010338194731683556
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.006444447361332924
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004913119537301789
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005280869227335684
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005582882304324255
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005385056090740632
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005632957843862972
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004386343018905606
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004267725249674413
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004789579377082498
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.003369450207730196
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004970315307299025
1087,16.0,80.0,96.0,255.0,90.0,4.0,9.0,0.0,0,0.009010625361387683
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010483320000441602
1508,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009602396816495143
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.008476850781048047
848,5.0,32.0,84.0,121.0,124.0,0.0,0.0,116.0,0,0.011966285294513598
128,0.0,23.0,238.0,9.0,23.0,23.0,23.0,252.0,0,0.010123778656311975
790,5.0,24.0,254.0,9.0,24.0,23.0,0.0,127.0,0,0.011294288262137917
688,29.0,0.0,0.0,7.0,131.0,0.0,0.0,0.0,0,0.01027527169113114
399,0.0,48.0,24.0,0.0,0.0,63.0,0.0,0.0,0,0.010695992696810578
809,133.0,179.0,127.0,140.0,17.0,44.0,0.0,16.0,0,0.007958506413022834
1349,216.0,13.0,0.0,139.0,14.0,0.0,18.0,0.0,0,0.011917155255934439
1442,37.0,0.0,165.0,1.0,0.0,0.0,0.0,0.0,0,0.011318022475564442
129,127.0,132.0,98.0,0.0,0.0,0.0,0.0,81.0,0,0.009971739548991292
1088,255.0,0.0,0.0,0.0,255.0,240.0,8.0,0.0,0,0.010432003140809894
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005751954395169691
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004720999846917154
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.003812689689001611
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00473505201921251
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005114292119116055
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004975670155944975
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.005988174617996576
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004280073208310524
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.004375032027149914
339,0.0,128.0,16.0,255.0,0.0,255.0,224.0,110.0,1,0.00420646512374181
